x y z r g b label
1.56262 50.80022 2.92278 192 192 192 1
1.44960 50.80040 2.97659 191 191 191 1
1.33251 50.79815 3.02094 199 199 199 1
1.21500 50.79748 3.06330 192 192 192 1
1.10081 50.79864 3.11575 187 187 187 1
0.97855 50.79928 3.14393 195 195 195 1
0.85942 50.80088 3.18320 193 193 193 1
0.73536 50.80084 3.20201 195 195 195 1
0.61276 50.79933 3.22736 196 196 196 1
0.48839 50.79651 3.24189 200 200 200 1
0.36436 50.79868 3.26112 190 190 190 1
0.23915 50.79740 3.26983 194 194 194 1
0.11361 50.80439 3.26985 196 196 196 1
-0.01210 50.80674 3.26665 197 197 197 1
-0.13755 50.79946 3.25839 198 198 198 1
-0.26231 50.80054 3.24334 197 197 197 1
-0.38768 50.79915 3.23229 201 201 201 1
-0.50946 50.79832 3.19977 195 195 195 1
-0.63056 50.79709 3.16715 195 195 195 1
-0.75510 50.79578 3.14780 194 194 194 1
-0.87658 50.80058 3.11522 187 187 187 1
-0.99465 50.80327 3.07197 188 188 188 1
-1.10958 50.80385 3.02111 191 191 191 1
-1.22559 50.80293 2.97320 193 193 193 1
-1.34074 50.80225 2.92279 191 191 191 1
-1.45137 50.79781 2.86318 189 189 189 1
-1.55392 50.79601 2.79010 192 192 192 1
-1.66827 50.79431 2.73597 196 196 196 1
-1.77475 50.80131 2.66858 194 194 194 1
-1.86695 50.79930 2.58209 192 192 192 1
-1.96793 50.79819 2.50724 190 190 190 1
-2.06184 50.79729 2.42377 183 183 183 1
-2.14792 50.79948 2.33225 195 195 195 1
-2.23675 50.79869 2.24372 185 185 185 1
-2.32216 50.79657 2.15177 187 187 187 1
-2.39418 50.79637 2.04878 183 183 183 1
-2.48137 50.79754 1.95755 190 190 190 1
-2.54856 50.80440 1.85139 189 189 189 1
-2.60958 50.79924 1.74176 182 182 182 1
-2.68140 50.79608 1.63868 177 177 177 1
-2.74222 50.79915 1.52894 184 184 184 1
-2.79223 50.80284 1.41387 176 176 176 1
-2.83909 50.79654 1.29774 178 178 178 1
-2.88581 50.80134 1.18169 174 174 174 1
-2.93075 50.79796 1.06477 177 177 177 1
-2.97019 50.80055 0.94578 173 173 173 1
-2.98920 50.80042 0.82144 173 173 173 1
-3.02218 50.80204 0.70074 174 174 174 1
-3.04586 50.79452 0.57787 179 179 179 1
-3.05797 50.79738 0.45332 169 169 169 1
-3.07625 50.79597 0.32946 165 165 165 1
-3.08945 50.79962 0.20474 167 167 167 1
-3.08649 50.79879 0.07938 165 165 165 1
-3.08674 50.79991 -0.04637 167 167 167 1
-3.07405 50.80290 -0.17150 175 175 175 1
-3.07467 50.80031 -0.29798 159 159 159 1
-3.03883 50.80005 -0.41992 166 166 166 1
-3.02892 50.80550 -0.54571 158 158 158 1
-2.99324 50.79775 -0.66651 164 164 164 1
-2.96214 50.79754 -0.78808 163 163 163 1
-2.93237 50.80280 -0.91032 152 152 152 1
-2.87917 50.79914 -1.02472 157 157 157 1
-2.83387 50.80171 -1.14151 158 158 158 1
-2.79161 50.80135 -1.25995 155 155 155 1
-2.73949 50.80252 -1.37435 156 156 156 1
-2.68384 50.79819 -1.48727 161 161 161 1
-2.54684 50.80151 -1.69828 150 150 150 1
-2.23699 50.80095 -2.09350 149 149 149 1
-2.15430 50.80400 -2.18853 143 143 143 1
-2.05768 50.80356 -2.26951 151 151 151 1
-0.99348 50.79984 -2.92152 138 138 138 1
-0.87271 50.80146 -2.95621 143 143 143 1
-0.26230 50.79917 -3.09662 139 139 139 1
-0.13736 50.80217 -3.10946 139 139 139 1
0.11361 50.80238 -3.12294 138 138 138 1
0.36385 50.79515 -3.10806 144 144 144 1
0.48883 50.79725 -3.09900 138 138 138 1
0.61181 50.80073 -3.07467 144 144 144 1
0.73624 50.79898 -3.05969 130 130 130 1
0.85780 50.80094 -3.02960 142 142 142 1
0.97883 50.80202 -2.99793 133 133 133 1
1.09780 50.80241 -2.95940 137 137 137 1
1.21995 50.80075 -2.92945 132 132 132 1
1.33538 50.79737 -2.88041 140 140 140 1
1.44665 50.79609 -2.82256 140 140 140 1
1.56174 50.79856 -2.77321 139 139 139 1
1.67073 50.79749 -2.71163 143 143 143 1
1.77936 50.80423 -2.64951 136 136 136 1
1.88471 50.79843 -2.58193 144 144 144 1
1.98525 50.80008 -2.50737 142 142 142 1
2.08545 50.80059 -2.43248 142 142 142 1
2.18113 50.79894 -2.35187 153 153 153 1
2.27381 50.79812 -2.26788 147 147 147 1
2.36940 50.79876 -2.18660 147 147 147 1
2.45647 50.80496 -2.09631 151 151 151 1
2.53387 50.80363 -1.99744 150 150 150 1
2.61531 50.79835 -1.90224 145 145 145 1
2.69084 50.79931 -1.80219 150 150 150 1
2.75872 50.80108 -1.69676 153 153 153 1
2.81902 50.79781 -1.58683 144 144 144 1
2.88567 50.79804 -1.48094 152 152 152 1
2.95359 50.80006 -1.37508 158 158 158 1
3.00770 50.79794 -1.26173 160 160 160 1
3.05313 50.80184 -1.14460 156 156 156 1
3.11116 50.80188 -1.03230 152 152 152 1
3.14524 50.80233 -0.91090 158 158 158 1
3.17846 50.80180 -0.78964 160 160 160 1
3.20343 50.79778 -0.66644 158 158 158 1
3.23047 50.79939 -0.54398 156 156 156 1
3.25499 50.79620 -0.42088 161 161 161 1
3.26662 50.80169 -0.29585 165 165 165 1
3.29258 50.79674 -0.17218 173 173 173 1
3.29783 50.80136 -0.04642 163 163 163 1
3.28919 51.20238 0.08000 171 171 171 1
3.28688 51.19875 0.20521 167 167 167 1
3.27907 51.19940 0.33020 166 166 166 1
3.25834 51.20045 0.45381 175 175 175 1
3.25321 51.20320 0.57940 173 173 173 1
3.22822 51.19922 0.70220 174 174 174 1
3.19789 51.20056 0.82367 173 173 173 1
3.17048 51.19439 0.94584 172 172 172 1
3.13511 51.19967 1.06598 175 175 175 1
3.09483 51.20048 1.18458 176 176 176 1
3.05684 51.20417 1.30438 174 174 174 1
2.99390 51.20132 1.41360 176 176 176 1
2.94505 51.20251 1.52896 190 190 190 1
2.88347 51.19807 1.63797 176 176 176 1
2.81993 51.20003 1.74571 183 183 183 1
2.75233 51.19996 1.85092 188 188 188 1
2.68279 51.20737 1.95492 182 182 182 1
2.60442 51.20224 2.05241 187 187 187 1
2.52835 51.19763 2.15174 190 190 190 1
2.44115 51.20103 2.24145 189 189 189 1
2.35929 51.19995 2.33616 186 186 186 1
2.26410 51.19614 2.41748 197 197 197 1
2.17475 51.20078 2.50504 197 197 197 1
2.08164 51.20132 2.58890 190 190 190 1
1.97821 51.20219 2.65964 186 186 186 1
1.87761 51.19638 2.73413 193 193 193 1
1.77213 51.20049 2.80158 187 187 187 1
1.66213 51.20043 2.86134 188 188 188 1
1.55080 51.20186 2.91825 194 194 194 1
1.44106 51.19783 2.97866 201 201 201 1
1.32453 51.19973 3.02456 197 197 197 1
1.20957 51.20209 3.07426 193 193 193 1
1.09271 51.20134 3.11991 192 192 192 1
0.96743 51.19680 3.13792 193 193 193 1
0.85228 51.20171 3.19261 188 188 188 1
0.72687 51.19996 3.20644 194 194 194 1
0.60384 51.19613 3.22997 195 195 195 1
0.47995 51.19899 3.24917 184 184 184 1
0.35467 51.19957 3.25554 199 199 199 1
0.23005 51.20163 3.27264 194 194 194 1
0.10445 51.20143 3.26424 195 195 195 1
-0.02109 51.20003 3.26462 196 196 196 1
-0.14696 51.19832 3.26397 192 192 192 1
-0.27112 51.20087 3.24270 198 198 198 1
-0.39510 51.20223 3.22364 195 195 195 1
-0.52018 51.20007 3.20991 198 198 198 1
-0.64258 51.20067 3.18138 186 186 186 1
-0.76408 51.19945 3.14945 192 192 192 1
-0.88436 51.20003 3.11324 193 193 193 1
-1.00371 51.19316 3.07393 194 194 194 1
-1.12065 51.19911 3.02794 196 196 196 1
-1.23325 51.20220 2.97213 196 196 196 1
-1.35260 51.19802 2.93024 189 189 189 1
-1.46836 51.20458 2.87926 187 187 187 1
-1.56382 51.20077 2.79339 195 195 195 1
-1.67535 51.19774 2.73491 187 187 187 1
-1.77734 51.19933 2.66154 188 188 188 1
-1.86925 51.19727 2.57536 182 182 182 1
-1.97415 51.20065 2.50572 188 188 188 1
-2.07271 51.19766 2.42751 185 185 185 1
-2.16010 51.20263 2.33710 186 186 186 1
-2.24631 51.19444 2.24587 192 192 192 1
-2.33004 51.20447 2.15241 176 176 176 1
-2.41003 51.20011 2.05573 179 179 179 1
-2.47816 51.20072 1.95019 188 188 188 1
-2.54944 51.19644 1.84742 183 183 183 1
-2.62239 51.19992 1.74551 183 183 183 1
-2.68333 51.19813 1.63609 186 186 186 1
-2.74416 51.19948 1.52666 178 178 178 1
-2.79703 51.20670 1.41319 181 181 181 1
-2.84808 51.19682 1.29895 174 174 174 1
-2.89432 51.19820 1.18266 178 178 178 1
-2.94633 51.19741 1.06801 177 177 177 1
-2.96927 51.19752 0.94402 178 178 178 1
-3.00853 51.20429 0.82490 173 173 173 1
-3.03873 51.19786 0.70316 175 175 175 1
-3.05348 51.19972 0.57852 165 165 165 1
-3.08069 51.20155 0.45575 177 177 177 1
-3.08822 51.19582 0.33044 170 170 170 1
-3.09491 51.19827 0.20529 164 164 164 1
-3.10616 51.20010 0.08000 170 170 170 1
-3.09216 51.20116 -0.04560 170 170 170 1
-3.08927 51.19510 -0.17135 165 165 165 1
-3.07165 51.19880 -0.29592 160 160 160 1
-3.06232 51.19815 -0.42157 169 169 169 1
-3.02627 51.20010 -0.54274 160 160 160 1
-3.00033 51.20248 -0.66539 161 161 161 1
-2.97949 51.19710 -0.78976 157 157 157 1
-2.93005 51.20010 -0.90597 158 158 158 1
-2.89387 51.19937 -1.02614 152 152 152 1
-2.84868 51.20059 -1.14323 149 149 149 1
-2.80073 51.19906 -1.25931 158 158 158 1
-2.75022 51.19815 -1.37453 156 156 156 1
-2.68391 51.19964 -1.48156 152 152 152 1
-2.47803 51.20130 -1.79628 149 149 149 1
-2.24648 51.20132 -2.09317 144 144 144 1
-2.15540 51.20479 -2.17985 145 145 145 1
-2.06697 51.19995 -2.26903 145 145 145 1
-1.77455 51.19530 -2.50622 139 139 139 1
-1.11899 51.20562 -2.87364 140 140 140 1
-1.00269 51.19926 -2.92103 142 142 142 1
-0.51919 51.19758 -3.05523 145 145 145 1
-0.02149 51.20094 -3.12542 141 141 141 1
0.47959 51.19814 -3.09658 133 133 133 1
0.60425 51.20184 -3.08296 142 142 142 1
0.72798 51.20328 -3.06230 143 143 143 1
0.84919 51.20025 -3.02998 145 145 145 1
0.97064 51.19805 -2.99942 138 138 138 1
1.09417 51.19316 -2.97443 147 147 147 1
1.20724 51.19933 -2.91783 148 148 148 1
1.32454 51.19730 -2.87431 141 141 141 1
1.44300 51.20395 -2.83244 137 137 137 1
1.55487 51.19918 -2.77562 138 138 138 1
1.65990 51.20150 -2.70654 144 144 144 1
1.76889 51.19743 -2.64527 143 143 143 1
1.87620 51.20399 -2.58078 148 148 148 1
1.97131 51.19764 -2.49868 142 142 142 1
2.07623 51.20091 -2.43030 143 143 143 1
2.17546 51.19657 -2.35387 146 146 146 1
2.26673 51.19939 -2.26806 147 147 147 1
2.35564 51.19853 -2.17995 147 147 147 1
2.44557 51.20233 -2.09270 152 152 152 1
2.53135 51.19944 -2.00114 148 148 148 1
2.60871 51.19904 -1.90232 152 152 152 1
2.68341 51.19670 -1.80155 157 157 157 1
2.75632 51.19820 -1.69944 149 149 149 1
2.83002 51.19856 -1.59740 156 156 156 1
2.88350 51.19953 -1.48313 145 145 145 1
2.94117 51.20054 -1.37176 148 148 148 1
2.99413 51.19897 -1.25811 159 159 159 1
3.05045 51.19891 -1.14577 163 163 163 1
3.09951 51.19984 -1.02995 166 166 166 1
3.13526 51.20556 -0.90928 157 157 157 1
3.16315 51.19876 -0.78663 159 159 159 1
3.20652 51.19887 -0.66820 161 161 161 1
3.23053 51.19982 -0.54472 161 161 161 1
3.24943 51.19919 -0.42045 157 157 157 1
3.26069 51.20461 -0.29533 163 163 163 1
3.27897 51.20260 -0.17102 171 171 171 1
3.28887 51.20023 -0.04571 169 169 169 1
3.28677 51.60003 0.08063 167 167 167 1
3.28529 51.60330 0.20611 170 170 170 1
3.27809 51.59845 0.33142 168 168 168 1
3.26071 51.60006 0.45573 176 176 176 1
3.24323 51.60081 0.57981 170 170 170 1
3.22268 51.60088 0.70343 176 176 176 1
3.19799 51.59939 0.82638 172 172 172 1
3.16357 51.60191 0.94695 175 175 175 1
3.13210 51.60104 1.06843 178 178 178 1
3.09015 51.60336 1.18667 181 181 181 1
3.04546 51.60310 1.30389 181 181 181 1
2.99519 51.60128 1.41884 175 175 175 1
2.93773 51.59769 1.53031 185 185 185 1
2.87789 51.60302 1.64039 184 184 184 1
2.81262 51.60109 1.74725 184 184 184 1
2.74302 51.60134 1.85123 187 187 187 1
2.67187 51.59995 1.95406 186 186 186 1
2.60717 51.59705 2.06223 184 184 184 1
2.51939 51.59901 2.15235 186 186 186 1
2.43676 51.60037 2.24633 189 189 189 1
2.35279 51.60120 2.33930 191 191 191 1
2.26010 51.59817 2.42357 186 186 186 1
2.16259 51.60019 2.50206 186 186 186 1
2.06849 51.59798 2.58440 192 192 192 1
1.96974 51.60014 2.66121 192 192 192 1
1.86382 51.59800 2.72786 193 193 193 1
1.76404 51.59890 2.80402 196 196 196 1
1.65270 51.59896 2.86160 187 187 187 1
1.54218 51.59765 2.92009 195 195 195 1
1.43288 51.60030 2.98162 193 193 193 1
1.31595 51.59879 3.02686 193 193 193 1
1.19855 51.60138 3.07017 192 192 192 1
1.08272 51.60075 3.11839 198 198 198 1
0.96215 51.59737 3.15278 193 193 193 1
0.84080 51.60251 3.18414 194 194 194 1
0.71904 51.60405 3.21438 194 194 194 1
0.59433 51.60198 3.22918 190 190 190 1
0.47103 51.60295 3.25272 201 201 201 1
0.34566 51.60194 3.25926 199 199 199 1
0.22090 51.60484 3.27542 193 193 193 1
0.09524 51.59984 3.26918 203 203 203 1
-0.03037 51.60056 3.26871 195 195 195 1
-0.15572 51.60070 3.26046 190 190 190 1
-0.28075 51.60158 3.24845 192 192 192 1
-0.40490 51.60213 3.22948 200 200 200 1
-0.52923 51.59517 3.21124 195 195 195 1
-0.65066 51.60120 3.17877 197 197 197 1
-0.77338 51.59687 3.15187 193 193 193 1
-0.89757 51.59984 3.12765 198 198 198 1
-1.00928 51.60247 3.06614 193 193 193 1
-1.12840 51.60040 3.02646 199 199 199 1
-1.24242 51.59866 2.97407 193 193 193 1
-1.35645 51.60285 2.92173 196 196 196 1
-1.46668 51.59907 2.86180 190 190 190 1
-1.57888 51.60017 2.80489 194 194 194 1
-1.67982 51.60358 2.72973 184 184 184 1
-1.78277 51.59757 2.65822 193 193 193 1
-1.88985 51.59867 2.59166 191 191 191 1
-1.97935 51.60118 2.50284 191 191 191 1
-2.08107 51.59601 2.42836 192 192 192 1
-2.16028 51.60252 2.32980 189 189 189 1
-2.25383 51.60216 2.24599 186 186 186 1
-2.34267 51.59921 2.15697 184 184 184 1
-2.41334 51.59975 2.05267 186 186 186 1
-2.49133 51.60068 1.95460 181 181 181 1
-2.56640 51.60227 1.85409 184 184 184 1
-2.63336 51.60063 1.74802 175 175 175 1
-2.69951 51.59668 1.64138 177 177 177 1
-2.75306 51.59668 1.52783 183 183 183 1
-2.81334 51.60154 1.41774 181 181 181 1
-2.86069 51.60275 1.30158 189 189 189 1
-2.89951 51.60255 1.18234 176 176 176 1
-2.94099 51.59704 1.06438 179 179 179 1
-2.98641 51.59972 0.94730 174 174 174 1
-3.01823 51.59965 0.82601 174 174 174 1
-3.04896 51.60304 0.70429 176 176 176 1
-3.06304 51.60153 0.57944 170 170 170 1
-3.07601 51.59745 0.45491 172 172 172 1
-3.09198 51.59526 0.33076 159 159 159 1
-3.10220 51.60559 0.20590 162 162 162 1
-3.10160 51.60055 0.08063 171 171 171 1
-3.10594 51.59813 -0.04515 165 165 165 1
-3.09188 51.59896 -0.17021 170 170 170 1
-3.08345 51.60170 -0.29560 162 162 162 1
-3.06802 51.60388 -0.42039 164 164 164 1
-3.03988 51.60013 -0.54299 168 168 168 1
-3.01659 51.60362 -0.66646 162 162 162 1
-2.98993 51.59971 -0.78948 164 164 164 1
-2.94435 51.60098 -0.90700 153 153 153 1
-2.89758 51.59949 -1.02348 159 159 159 1
-2.86147 51.59704 -1.14408 159 159 159 1
-2.80262 51.59919 -1.25531 149 149 149 1
-2.75788 51.60154 -1.37311 158 158 158 1
-2.69548 51.59951 -1.48225 158 158 158 1
-2.63774 51.60182 -1.59415 153 153 153 1
-2.41576 51.60040 -1.89889 151 151 151 1
-2.16579 51.60278 -2.18040 147 147 147 1
-2.08385 51.60420 -2.27670 141 141 141 1
-1.78662 51.60167 -2.50953 144 144 144 1
-1.68369 51.59472 -2.58173 148 148 148 1
-1.57500 51.60007 -2.64495 140 140 140 1
-0.65222 51.59884 -3.03276 139 139 139 1
0.09524 51.59816 -3.12364 138 138 138 1
0.34551 51.60208 -3.10510 130 130 130 1
0.47146 51.59844 -3.10408 141 141 141 1
0.59381 51.60056 -3.07347 141 141 141 1
0.71730 51.60060 -3.05319 150 150 150 1
0.84015 51.59876 -3.02889 140 140 140 1
0.96392 51.60014 -3.00643 138 138 138 1
1.08073 51.59758 -2.95954 141 141 141 1
1.20208 51.59934 -2.92691 136 136 136 1
1.31850 51.60004 -2.88006 141 141 141 1
1.43506 51.60316 -2.83324 143 143 143 1
1.54398 51.60046 -2.77037 147 147 147 1
1.65650 51.60356 -2.71496 145 145 145 1
1.75947 51.59865 -2.64296 136 136 136 1
1.86444 51.60448 -2.57498 141 141 141 1
1.97098 51.59695 -2.50892 144 144 144 1
2.07099 51.60201 -2.43337 144 144 144 1
2.17045 51.59387 -2.35684 149 149 149 1
2.25173 51.59418 -2.25986 142 142 142 1
2.35518 51.59645 -2.18679 146 146 146 1
2.43766 51.59824 -2.09200 148 148 148 1
2.52557 51.59824 -2.00220 151 151 151 1
2.60013 51.59792 -1.90098 152 152 152 1
2.67549 51.59907 -1.80071 154 154 154 1
2.73956 51.59675 -1.69265 151 151 151 1
2.81848 51.60419 -1.59428 155 155 155 1
2.87398 51.59873 -1.48133 154 154 154 1
2.93727 51.60339 -1.37290 161 161 161 1
2.99032 51.59941 -1.25910 160 160 160 1
3.04166 51.60343 -1.14450 158 158 158 1
3.09014 51.60254 -1.02852 150 150 150 1
3.12704 51.60375 -0.90831 155 155 155 1
3.17038 51.60266 -0.79006 159 159 159 1
3.19605 51.59976 -0.66676 161 161 161 1
3.21974 51.60413 -0.54335 160 160 160 1
3.23879 51.59764 -0.41925 164 164 164 1
3.25949 51.60300 -0.29539 158 158 158 1
3.26955 51.59654 -0.17020 164 164 164 1
3.28174 51.59799 -0.04508 169 169 169 1
3.28087 52.00016 0.08125 172 172 172 1
3.27703 51.99810 0.20675 168 168 168 1
3.26584 52.00092 0.33176 175 175 175 1
3.26039 52.00085 0.45734 167 167 167 1
3.24341 51.99642 0.58183 170 170 170 1
3.22036 51.99552 0.70533 175 175 175 1
3.18332 51.99674 0.82557 176 176 176 1
3.15168 51.99870 0.94668 172 172 172 1
3.12561 51.99585 1.06979 182 182 182 1
3.08600 52.00238 1.18900 182 182 182 1
3.02770 51.99603 1.30080 176 176 176 1
2.97101 52.00115 1.41237 181 181 181 1
2.92518 52.00019 1.52905 180 180 180 1
2.86961 52.00247 1.64134 187 187 187 1
2.81071 51.99980 1.75216 181 181 181 1
2.74123 52.00430 1.85663 179 179 179 1
2.66964 52.00203 1.95957 184 184 184 1
2.59410 52.00176 2.05964 192 192 192 1
2.50924 52.00266 2.15200 183 183 183 1
2.43216 52.00002 2.25107 187 187 187 1
2.33156 52.00054 2.32779 196 196 196 1
2.25462 52.00343 2.42812 186 186 186 1
2.16293 52.00315 2.51379 187 187 187 1
2.06260 51.99827 2.58919 186 186 186 1
1.96187 52.00133 2.66366 196 196 196 1
1.86069 52.00057 2.73759 197 197 197 1
1.75479 51.99789 2.80463 192 192 192 1
1.64155 51.99500 2.85886 195 195 195 1
1.53983 51.99995 2.93433 200 200 200 1
1.42175 52.00156 2.97828 196 196 196 1
1.30899 51.99892 3.03316 197 197 197 1
1.18915 51.99370 3.07058 188 188 188 1
1.07063 52.00009 3.11050 188 188 188 1
0.95404 52.00029 3.15773 197 197 197 1
0.82960 52.00136 3.17698 200 200 200 1
0.70906 52.00207 3.21174 190 190 190 1
0.58502 52.00087 3.22986 194 194 194 1
0.46092 51.99754 3.24662 202 202 202 1
0.33665 51.99843 3.26366 199 199 199 1
0.21124 52.00088 3.26644 197 197 197 1
0.08598 51.99919 3.27115 198 198 198 1
-0.04000 51.99796 3.28008 196 196 196 1
-0.16554 52.00005 3.26953 196 196 196 1
-0.29005 52.00252 3.25082 200 200 200 1
-0.41444 51.99980 3.23326 199 199 199 1
-0.53820 51.99769 3.21180 191 191 191 1
-0.66022 51.99700 3.18204 203 203 203 1
-0.78131 51.99958 3.14914 197 197 197 1
-0.90454 52.00225 3.12254 191 191 191 1
-1.02306 51.99956 3.08033 182 182 182 1
-1.13581 51.99850 3.02391 193 193 193 1
-1.25254 51.99982 2.97784 190 190 190 1
-1.36679 52.00576 2.92572 194 194 194 1
-1.47991 51.99764 2.87074 189 189 189 1
-1.58363 51.99975 2.79934 191 191 191 1
-1.68837 52.00323 2.73046 194 194 194 1
-1.80058 52.00037 2.67175 184 184 184 1
-1.89588 51.99681 2.58929 188 188 188 1
-1.99138 52.00087 2.50777 194 194 194 1
-2.08454 52.00239 2.42374 182 182 182 1
-2.17420 51.99950 2.33607 181 181 181 1
-2.27230 52.00104 2.25608 185 185 185 1
-2.34816 52.00195 2.15529 186 186 186 1
-2.42826 51.99918 2.05863 180 180 180 1
-2.50594 52.00306 1.95994 181 181 181 1
-2.57698 52.00250 1.85637 185 185 185 1
-2.63673 51.99941 1.74577 177 177 177 1
-2.70293 52.00114 1.63942 176 176 176 1
-2.76501 51.99814 1.53047 180 180 180 1
-2.81933 52.00192 1.41745 181 181 181 1
-2.87357 51.99849 1.30424 175 175 175 1
-2.91256 51.99921 1.18485 174 174 174 1
-2.95844 51.99580 1.06810 173 173 173 1
-2.99343 51.99897 0.94768 183 183 183 1
-3.03237 52.00521 0.82813 179 179 179 1
-3.05438 52.00162 0.70443 174 174 174 1
-3.07531 51.99942 0.58077 174 174 174 1
-3.08583 51.99948 0.45577 170 170 170 1
-3.11059 52.00261 0.33223 167 167 167 1
-3.12165 52.00077 0.20698 165 165 165 1
-3.11088 51.99528 0.08125 166 166 166 1
-3.11107 51.99983 -0.04436 167 167 167 1
-3.09327 52.00006 -0.16896 166 166 166 1
-3.09559 51.99578 -0.29531 174 174 174 1
-3.07625 51.99966 -0.41960 155 155 155 1
-3.05903 52.00184 -0.54433 170 170 170 1
-3.03060 51.99984 -0.66697 161 161 161 1
-2.99108 51.99625 -0.78657 160 160 160 1
-2.95856 52.00069 -0.90798 161 161 161 1
-2.92056 52.00354 -1.02792 159 159 159 1
-2.87263 51.99761 -1.14425 167 167 167 1
-2.82626 51.99930 -1.26131 156 156 156 1
-2.76631 51.99784 -1.37207 145 145 145 1
-2.70021 51.99791 -1.47909 150 150 150 1
-2.57670 52.00197 -1.69789 145 145 145 1
-2.34764 52.00249 -1.99725 143 143 143 1
-2.18234 52.00189 -2.18707 147 147 147 1
-1.88889 51.99672 -2.42386 140 140 140 1
-1.69305 51.99795 -2.58125 149 149 149 1
-1.37081 51.99974 -2.77785 139 139 139 1
-1.25421 51.99859 -2.82584 143 143 143 1
-0.41440 52.00389 -3.07803 136 136 136 1
0.08598 52.00107 -3.11615 139 139 139 1
0.33599 52.00309 -3.10024 143 143 143 1
0.46142 52.00366 -3.09588 137 137 137 1
0.58545 52.00230 -3.07759 143 143 143 1
0.71065 51.99836 -3.06466 142 142 142 1
0.83099 52.00040 -3.02762 137 137 137 1
0.95219 51.99650 -2.99596 138 138 138 1
1.07127 51.99882 -2.95717 140 140 140 1
1.19248 52.00187 -2.92422 142 142 142 1
1.30777 52.00135 -2.87471 141 141 141 1
1.42041 52.00237 -2.81975 138 138 138 1
1.53559 52.00346 -2.77025 146 146 146 1
1.64522 51.99908 -2.70952 142 142 142 1
1.75128 51.99886 -2.64285 147 147 147 1
1.85814 51.99554 -2.57757 150 150 150 1
1.96771 52.00269 -2.51532 133 133 133 1
2.06242 51.99316 -2.43240 142 142 142 1
2.16211 52.00019 -2.35608 147 147 147 1
2.26025 51.99680 -2.27727 149 149 149 1
2.33966 52.00076 -2.17874 149 149 149 1
2.43495 51.99964 -2.09629 142 142 142 1
2.51204 52.00305 -1.99681 137 137 137 1
2.58580 52.00566 -1.89528 152 152 152 1
2.67184 52.00015 -1.80311 153 153 153 1
2.73447 52.00183 -1.69382 150 150 150 1
2.81220 52.00452 -1.59453 152 152 152 1
2.86927 52.00095 -1.48235 155 155 155 1
2.93168 52.00107 -1.37329 149 149 149 1
2.98681 51.99577 -1.26033 154 154 154 1
3.02393 51.99807 -1.13964 151 151 151 1
3.07032 51.99539 -1.02333 151 151 151 1
3.11722 52.00509 -0.90690 159 159 159 1
3.16145 52.00126 -0.78899 156 156 156 1
3.18826 52.00129 -0.66602 164 164 164 1
3.21369 52.00125 -0.54298 162 162 162 1
3.23274 52.00232 -0.41883 163 163 163 1
3.25208 51.99913 -0.29475 165 165 165 1
3.26609 51.99645 -0.16988 168 168 168 1
3.27436 51.99508 -0.04445 167 167 167 1
3.26985 52.40188 0.08188 172 172 172 1
3.26522 52.39906 0.20726 174 174 174 1
3.25622 52.40221 0.33232 161 161 161 1
3.25079 52.39843 0.45787 170 170 170 1
3.22924 52.40099 0.58161 174 174 174 1
3.20531 52.39761 0.70471 170 170 170 1
3.17440 52.39886 0.82617 177 177 177 1
3.15201 52.39919 0.94989 174 174 174 1
